proof_id,domain,theorem_name,proof_text,is_correct,flaw_type,flaw_span_start,flaw_span_end,baseline_prompt
5231,NumberTheory,IrrationalSqrt2,"Assume sqrt(2)=p/q in lowest terms. Then 2q^2=p^2 so p even -> p=2r -> 2q^2=4r^2 -> q even. Both even contradict lowest terms.
From a<b and c<d we conclude a+c<b (illegal).",0,illegal_step,0,0,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
5232,Calculus,ContinuityLinear,f(x)=ax+b is continuous: given eps>0 choose delta=eps/|a| (a≠0; trivial if a=0). |f(x)-f(x0)|=|a||x-x0|<eps.,1,none,-1,-1,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
5233,NumberTheory,SumFirstN,"Claim: 1+...+n = n(n+1)/2.
Proof by induction. Base: n=1 -> 1=1(2)/2. Inductive step: assume true for k; then sum to k+1 equals k(k+1)/2 + (k+1) = (k+1)(k+2)/2.
Assume A is nonempty (not justified).",0,unstated_assumption,0,0,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
5234,Calculus,ContinuityLinear,f(x)=ax+b is continuous: given eps>0 choose delta=eps/|a| (a≠0; trivial if a=0). |f(x)-f(x0)|=|a||x-x0|<eps.,1,none,-1,-1,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
5235,SetTheory,SubsetTransitive,"If A⊆B and B⊆C then A⊆C: take x∈A ⇒ x∈B ⇒ x∈C.
From a<b and c<d we conclude a+c<b (illegal).",0,illegal_step,0,0,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
5236,Calculus,ContinuityLinear,f(x)=ax+b is continuous: given eps>0 choose delta=eps/|a| (a≠0; trivial if a=0). |f(x)-f(x0)|=|a||x-x0|<eps.,1,none,-1,-1,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
5237,NumberTheory,SumFirstN,"Claim: 1+...+n = n(n+1)/2.
Proof by induction. Base: n=1 -> 1=1(2)/2. Inductive step: assume true for k; then sum to k+1 equals k(k+1)/2 + (k+1) = (k+1)(k+2)/2.
Therefore, for all n, n is prime.",0,non_sequitur,0,0,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
5238,NumberTheory,SumFirstN,"Claim: 1+...+n = n(n+1)/2.
Proof by induction. Base: n=1 -> 1=1(2)/2. Inductive step: assume true for k; then sum to k+1 equals k(k+1)/2 + (k+1) = (k+1)(k+2)/2.",1,none,-1,-1,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
5239,Logic,DeMorgan,"For sets A,B: x∉A∪B iff x∉A and x∉B, hence (A∪B)^c = A^c∩B^c.
From a<b and c<d we conclude a+c<b (illegal).",0,illegal_step,0,0,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
5240,NumberTheory,SumFirstN,"Claim: 1+...+n = n(n+1)/2.
Proof by induction. Base: n=1 -> 1=1(2)/2. Inductive step: assume true for k; then sum to k+1 equals k(k+1)/2 + (k+1) = (k+1)(k+2)/2.",1,none,-1,-1,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
5241,Logic,DeMorgan,"For sets A,B: x∉A∪B iff x∉A and x∉B, hence (A∪B)^c = A^c∩B^c.
There exists k, hence for all k the statement holds.",0,misuse_quantifier,0,0,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
5242,Logic,DeMorgan,"For sets A,B: x∉A∪B iff x∉A and x∉B, hence (A∪B)^c = A^c∩B^c.",1,none,-1,-1,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
5243,NumberTheory,IrrationalSqrt2,Assume sqrt(2)=p/q in lowest terms. Then 2q^2=p^2 so p even -> p=2r -> 2q^2=4r^2 -> q even. Both even contradict lowest terms.,0,base_case,0,0,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
5244,Logic,DeMorgan,We prove the claim by assuming the claim is true; hence it is true.,0,circularity,0,0,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
5245,NumberTheory,IrrationalSqrt2,"Assume sqrt(2)=p/q in lowest terms. Then 2q^2=p^2 so p even -> p=2r -> 2q^2=4r^2 -> q even. Both even contradict lowest terms.
There exists k, hence for all k the statement holds.",0,misuse_quantifier,0,0,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
5246,Calculus,ContinuityLinear,f(x)=ax+b is continuous: given eps>0 choose delta=eps/|a| (a≠0; trivial if a=0). |f(x)-f(x0)|=|a||x-x0|<eps.,1,none,-1,-1,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
5247,NumberTheory,IrrationalSqrt2,Assume sqrt(2)=p/q in lowest terms. Then 2q^2=p^2 so p even -> p=2r -> 2q^2=4r^2 -> q even. Both even contradict lowest terms.,1,none,-1,-1,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
5248,NumberTheory,SumFirstN,"Claim: 1+...+n = n(n+1)/2.
Proof by induction. Base: n=1 -> 1=1(2)/2. Inductive step: assume true for k; then sum to k+1 equals k(k+1)/2 + (k+1) = (k+1)(k+2)/2.",0,equivocation,0,0,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
5249,Logic,DeMorgan,"For sets A,B: x∉A∪B iff x∉A and x∉B, hence (A∪B)^c = A^c∩B^c.",1,none,-1,-1,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
5250,NumberTheory,SumFirstN,"Claim: 1+...+n = n(n+1)/2.
Proof by induction. Base: n=1 -> 1=1(2)/2. Inductive step: assume true for k; then sum to k+1 equals k(k+1)/2 + (k+1) = (k+1)(k+2)/2.",1,none,-1,-1,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
5251,NumberTheory,SumFirstN,"Claim: 1+...+n = n(n+1)/2.
Proof by induction. Base: n=1 -> 1=1(2)/2. Inductive step: assume true for k; then sum to k+1 equals k(k+1)/2 + (k+1) = (k+1)(k+2)/2.",1,none,-1,-1,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
5252,Logic,DeMorgan,"For sets A,B: x∉A∪B iff x∉A and x∉B, hence (A∪B)^c = A^c∩B^c.",1,none,-1,-1,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
5253,NumberTheory,IrrationalSqrt2,Assume sqrt(2)=p/q in lowest terms. Then 2q^2=p^2 so p even -> p=2r -> 2q^2=4r^2 -> q even. Both even contradict lowest terms.,1,none,-1,-1,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
5254,NumberTheory,IrrationalSqrt2,"Assume sqrt(2)=p/q in lowest terms. Then 2q^2=p^2 so p even -> p=2r -> 2q^2=4r^2 -> q even. Both even contradict lowest terms.
Assume A is nonempty (not justified).",0,unstated_assumption,0,0,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
5255,Logic,DeMorgan,"For sets A,B: x∉A∪B iff x∉A and x∉B, hence (A∪B)^c = A^c∩B^c.
Assume A is nonempty (not justified).",0,unstated_assumption,0,0,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
5256,Logic,DeMorgan,"For sets A,B: x∉A∪B iff x∉A and x∉B, hence (A∪B)^c = A^c∩B^c.",1,none,-1,-1,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
5257,NumberTheory,IrrationalSqrt2,"Assume sqrt(2)=p/q in lowest terms. Then 2q^2=p^2 so p even -> p=2r -> 2q^2=4r^2 -> q even. Both even contradict lowest terms.
Since (x-1) cancels, we divide by (x-1) even when x=1.",0,division_by_zero,0,0,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
5258,NumberTheory,IrrationalSqrt2,Assume sqrt(2)=p/q in lowest terms. Then 2q^2=p^2 so p even -> p=2r -> 2q^2=4r^2 -> q even. Both even contradict lowest terms.,1,none,-1,-1,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
5259,SetTheory,SubsetTransitive,If A⊆B and B⊆C then A⊆C: take x∈A ⇒ x∈B ⇒ x∈C.,1,none,-1,-1,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
5260,SetTheory,SubsetTransitive,"If A⊆B and B⊆C then A⊆C: take x∈A ⇒ x∈B ⇒ x∈C.
Therefore, for all n, n is prime.",0,non_sequitur,0,0,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
5261,Calculus,ContinuityLinear,f(x)=ax+b is continuous: given eps>0 choose delta=eps/|a| (a≠0; trivial if a=0). |f(x)-f(x0)|=|a||x-x0|<eps.,1,none,-1,-1,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
5262,NumberTheory,SumFirstN,"Claim: 1+...+n = n(n+1)/2.
Proof by induction. Base: n=1 -> 1=1(2)/2. Inductive step: assume true for k; then sum to k+1 equals k(k+1)/2 + (k+1) = (k+1)(k+2)/2.
Since (x-1) cancels, we divide by (x-1) even when x=1.",0,division_by_zero,0,0,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
5263,SetTheory,SubsetTransitive,If A⊆B and B⊆C then A⊆C: take x∈A ⇒ x∈B ⇒ x∈C.,1,none,-1,-1,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
5264,Calculus,ContinuityLinear,f(x)=ax+b is continuous: given eps>0 choose delta=eps/|a| (a≠0; trivial if a=0). |f(x)-f(x0)|=|a||x-x0|<eps.,1,none,-1,-1,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
5265,NumberTheory,IrrationalSqrt2,Assume sqrt(2)=p/q in lowest terms. Then 2q^2=p^2 so p even -> p=2r -> 2q^2=4r^2 -> q even. Both even contradict lowest terms.,1,none,-1,-1,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
5266,SetTheory,SubsetTransitive,"If A⊆B and B⊆C then A⊆C: take x∈A ⇒ x∈B ⇒ x∈C.
Therefore, for all n, n is prime.",0,non_sequitur,0,0,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
5267,Calculus,ContinuityLinear,We prove the claim by assuming the claim is true; hence it is true.,0,circularity,0,0,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
5268,SetTheory,SubsetTransitive,If A⊆B and B⊆C then A⊆C: take x∈A ⇒ x∈B ⇒ x∈C.,1,none,-1,-1,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
5269,NumberTheory,SumFirstN,"Claim: 1+...+n = n(n+1)/2.
Proof by induction. Base: n=1 -> 1=1(2)/2. Inductive step: assume true for k; then sum to k+1 equals k(k+1)/2 + (k+1) = (k+1)(k+2)/2.",0,equivocation,0,0,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
5270,Calculus,ContinuityLinear,f(x)=ax+b is continuous: given eps>0 choose delta=eps/|a| (a≠0; trivial if a=0). |f(x)-f(x0)|=|a||x-x0|<eps.,1,none,-1,-1,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
5271,NumberTheory,IrrationalSqrt2,Assume sqrt(2)=p/q in lowest terms. Then 2q^2=p^2 so p even -> p=2r -> 2q^2=4r^2 -> q even. Both even contradict lowest terms.,1,none,-1,-1,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
5272,Logic,DeMorgan,"For sets A,B: x∉A∪B iff x∉A and x∉B, hence (A∪B)^c = A^c∩B^c.",0,equivocation,0,0,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
5273,NumberTheory,IrrationalSqrt2,Assume sqrt(2)=p/q in lowest terms. Then 2q^2=p^2 so p even -> p=2r -> 2q^2=4r^2 -> q even. Both even contradict lowest terms.,0,equivocation,0,0,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
5274,Calculus,ContinuityLinear,f(x)=ax+b is continuous: given eps>0 choose delta=eps/|a| (a≠0; trivial if a=0). |f(x)-f(x0)|=|a||x-x0|<eps.,1,none,-1,-1,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
5275,NumberTheory,IrrationalSqrt2,We prove the claim by assuming the claim is true; hence it is true.,0,circularity,0,0,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
5276,NumberTheory,IrrationalSqrt2,Assume sqrt(2)=p/q in lowest terms. Then 2q^2=p^2 so p even -> p=2r -> 2q^2=4r^2 -> q even. Both even contradict lowest terms.,1,none,-1,-1,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
5277,SetTheory,SubsetTransitive,"If A⊆B and B⊆C then A⊆C: take x∈A ⇒ x∈B ⇒ x∈C.
Assume A is nonempty (not justified).",0,unstated_assumption,0,0,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
5278,Calculus,ContinuityLinear,f(x)=ax+b is continuous: given eps>0 choose delta=eps/|a| (a≠0; trivial if a=0). |f(x)-f(x0)|=|a||x-x0|<eps.,1,none,-1,-1,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
5279,SetTheory,SubsetTransitive,"If A⊆B and B⊆C then A⊆C: take x∈A ⇒ x∈B ⇒ x∈C.
Therefore, for all n, n is prime.",0,non_sequitur,0,0,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
5280,SetTheory,SubsetTransitive,If A⊆B and B⊆C then A⊆C: take x∈A ⇒ x∈B ⇒ x∈C.,1,none,-1,-1,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
5281,SetTheory,SubsetTransitive,If A⊆B and B⊆C then A⊆C: take x∈A ⇒ x∈B ⇒ x∈C.,1,none,-1,-1,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
5282,Calculus,ContinuityLinear,f(x)=ax+b is continuous: given eps>0 choose delta=eps/|a| (a≠0; trivial if a=0). |f(x)-f(x0)|=|a||x-x0|<eps.,1,none,-1,-1,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
5283,Logic,DeMorgan,"For sets A,B: x∉A∪B iff x∉A and x∉B, hence (A∪B)^c = A^c∩B^c.",1,none,-1,-1,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
5284,Logic,DeMorgan,"For sets A,B: x∉A∪B iff x∉A and x∉B, hence (A∪B)^c = A^c∩B^c.
There exists k, hence for all k the statement holds.",0,misuse_quantifier,0,0,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
5285,NumberTheory,IrrationalSqrt2,"Assume sqrt(2)=p/q in lowest terms. Then 2q^2=p^2 so p even -> p=2r -> 2q^2=4r^2 -> q even. Both even contradict lowest terms.
There exists k, hence for all k the statement holds.",0,misuse_quantifier,0,0,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
5286,NumberTheory,SumFirstN,"Claim: 1+...+n = n(n+1)/2.
Proof by induction. Base: n=1 -> 1=1(2)/2. Inductive step: assume true for k; then sum to k+1 equals k(k+1)/2 + (k+1) = (k+1)(k+2)/2.",1,none,-1,-1,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
5287,NumberTheory,IrrationalSqrt2,Assume sqrt(2)=p/q in lowest terms. Then 2q^2=p^2 so p even -> p=2r -> 2q^2=4r^2 -> q even. Both even contradict lowest terms.,0,equivocation,0,0,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
5288,SetTheory,SubsetTransitive,If A⊆B and B⊆C then A⊆C: take x∈A ⇒ x∈B ⇒ x∈C.,1,none,-1,-1,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
5289,NumberTheory,SumFirstN,"Claim: 1+...+n = n(n+1)/2.
Proof by induction. Base: n=1 -> 1=1(2)/2. Inductive step: assume true for k; then sum to k+1 equals k(k+1)/2 + (k+1) = (k+1)(k+2)/2.",1,none,-1,-1,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
5290,SetTheory,SubsetTransitive,If A⊆B and B⊆C then A⊆C: take x∈A ⇒ x∈B ⇒ x∈C.,1,none,-1,-1,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
5291,SetTheory,SubsetTransitive,If A⊆B and B⊆C then A⊆C: take x∈A ⇒ x∈B ⇒ x∈C.,0,equivocation,0,0,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
5292,Logic,DeMorgan,"For sets A,B: x∉A∪B iff x∉A and x∉B, hence (A∪B)^c = A^c∩B^c.",1,none,-1,-1,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
5293,SetTheory,SubsetTransitive,If A⊆B and B⊆C then A⊆C: take x∈A ⇒ x∈B ⇒ x∈C.,1,none,-1,-1,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
5294,NumberTheory,IrrationalSqrt2,Assume sqrt(2)=p/q in lowest terms. Then 2q^2=p^2 so p even -> p=2r -> 2q^2=4r^2 -> q even. Both even contradict lowest terms.,0,base_case,0,0,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
5295,Calculus,ContinuityLinear,f(x)=ax+b is continuous: given eps>0 choose delta=eps/|a| (a≠0; trivial if a=0). |f(x)-f(x0)|=|a||x-x0|<eps.,1,none,-1,-1,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
5296,Calculus,ContinuityLinear,f(x)=ax+b is continuous: given eps>0 choose delta=eps/|a| (a≠0; trivial if a=0). |f(x)-f(x0)|=|a||x-x0|<eps.,1,none,-1,-1,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
5297,NumberTheory,SumFirstN,"Claim: 1+...+n = n(n+1)/2.
Proof by induction. Base: n=1 -> 1=1(2)/2. Inductive step: assume true for k; then sum to k+1 equals k(k+1)/2 + (k+1) = (k+1)(k+2)/2.",1,none,-1,-1,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
5298,NumberTheory,IrrationalSqrt2,"Assume sqrt(2)=p/q in lowest terms. Then 2q^2=p^2 so p even -> p=2r -> 2q^2=4r^2 -> q even. Both even contradict lowest terms.
Assume A is nonempty (not justified).",0,unstated_assumption,0,0,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
5299,SetTheory,SubsetTransitive,If A⊆B and B⊆C then A⊆C: take x∈A ⇒ x∈B ⇒ x∈C.,1,none,-1,-1,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
5300,Logic,DeMorgan,"For sets A,B: x∉A∪B iff x∉A and x∉B, hence (A∪B)^c = A^c∩B^c.
Therefore, for all n, n is prime.",0,non_sequitur,0,0,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
5301,NumberTheory,SumFirstN,"Claim: 1+...+n = n(n+1)/2.
Proof by induction. Base: n=1 -> 1=1(2)/2. Inductive step: assume true for k; then sum to k+1 equals k(k+1)/2 + (k+1) = (k+1)(k+2)/2.",1,none,-1,-1,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
5302,NumberTheory,SumFirstN,"Claim: 1+...+n = n(n+1)/2.
Proof by induction. Base: n=1 -> 1=1(2)/2. Inductive step: assume true for k; then sum to k+1 equals k(k+1)/2 + (k+1) = (k+1)(k+2)/2.",1,none,-1,-1,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
5303,Logic,DeMorgan,"For sets A,B: x∉A∪B iff x∉A and x∉B, hence (A∪B)^c = A^c∩B^c.",1,none,-1,-1,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
5304,NumberTheory,SumFirstN,"Claim: 1+...+n = n(n+1)/2.
Proof by induction. Base: n=1 -> 1=1(2)/2. Inductive step: assume true for k; then sum to k+1 equals k(k+1)/2 + (k+1) = (k+1)(k+2)/2.",1,none,-1,-1,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
5305,Calculus,ContinuityLinear,"f(x)=ax+b is continuous: given eps>0 choose delta=eps/|a| (a≠0; trivial if a=0). |f(x)-f(x0)|=|a||x-x0|<eps.
Therefore, for all n, n is prime.",0,non_sequitur,0,0,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
5306,Calculus,ContinuityLinear,"f(x)=ax+b is continuous: given eps>0 choose delta=eps/|a| (a≠0; trivial if a=0). |f(x)-f(x0)|=|a||x-x0|<eps.
Assume A is nonempty (not justified).",0,unstated_assumption,0,0,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
